plate_id,experiment,girlboss,seedling,genotype,ATP_conc,day3_date,day3_root,day4_date,day4_root,day5_date,day5_root,day6_date,day6_root,day7_date,day7_root
1_KO_controla_j,1,J,18,KO,0,9/24/2021 10:58:00 AM,0.679,9/25/2021 11:31:00 AM,1.226,9/26/2021 10:26:00 AM,1.51,9/27/2021 11:42:00 AM,2.248,9/28/2021 10:41:00 AM,2.822
1_KO_controla_j,1,J,19,KO,0,9/24/2021 10:58:00 AM,0.424,9/25/2021 11:31:00 AM,1.249,9/26/2021 10:26:00 AM,1.682,9/27/2021 11:42:00 AM,2.091,9/28/2021 10:41:00 AM,2.803
1_KO_controla_j,1,J,20,KO,0,9/24/2021 10:58:00 AM,0.582,9/25/2021 11:31:00 AM,0.999,9/26/2021 10:26:00 AM,1.477,9/27/2021 11:42:00 AM,1.762,9/28/2021 10:41:00 AM,2.453
1_KO_controlb_j,1,J,1,KO,0,9/24/2021 10:56:00 AM,0.623,9/25/2021 11:31:00 AM,1.023,9/26/2021 10:26:00 AM,1.761,9/27/2021 11:42:00 AM,2.53,9/28/2021 10:41:00 AM,3.33
1_KO_controlb_j,1,J,2,KO,0,9/24/2021 10:56:00 AM,0.353,9/25/2021 11:31:00 AM,0.51,9/26/2021 10:26:00 AM,0.612,9/27/2021 11:42:00 AM,0.746,9/28/2021 10:41:00 AM,1.348
1_KO_controlb_j,1,J,3,KO,0,9/24/2021 10:56:00 AM,0.516,9/25/2021 11:31:00 AM,0.723,9/26/2021 10:26:00 AM,0.784,9/27/2021 11:42:00 AM,1.099,9/28/2021 10:41:00 AM,2.018
1_KO_controlb_j,1,J,4,KO,0,9/24/2021 10:56:00 AM,0.713,9/25/2021 11:31:00 AM,1.251,9/26/2021 10:26:00 AM,2.216,9/27/2021 11:42:00 AM,3.308,9/28/2021 10:41:00 AM,4.182
1_KO_controlb_j,1,J,5,KO,0,9/24/2021 10:56:00 AM,0.73,9/25/2021 11:31:00 AM,1.136,9/26/2021 10:26:00 AM,1.623,9/27/2021 11:42:00 AM,2.348,9/28/2021 10:41:00 AM,3.368
1_KO_controlb_j,1,J,6,KO,0,9/24/2021 10:56:00 AM,0.468,9/25/2021 11:31:00 AM,0.823,9/26/2021 10:26:00 AM,1.645,9/27/2021 11:42:00 AM,2.516,9/28/2021 10:41:00 AM,3.516
1_KO_controlb_j,1,J,7,KO,0,9/24/2021 10:56:00 AM,0.528,9/25/2021 11:31:00 AM,0.943,9/26/2021 10:26:00 AM,1.566,9/27/2021 11:42:00 AM,1.648,9/28/2021 10:41:00 AM,1.709
1_KO_controlb_j,1,J,8,KO,0,9/24/2021 10:56:00 AM,0.694,9/25/2021 11:31:00 AM,1.035,9/26/2021 10:26:00 AM,1.574,9/27/2021 11:42:00 AM,1.91,9/28/2021 10:41:00 AM,3.175
1_KO_controlb_j,1,J,9,KO,0,9/24/2021 10:56:00 AM,0.831,9/25/2021 11:31:00 AM,1.17,9/26/2021 10:26:00 AM,1.336,9/27/2021 11:42:00 AM,1.566,9/28/2021 10:41:00 AM,2.318
1_KO_controlb_j,1,J,10,KO,0,9/24/2021 10:56:00 AM,0.725,9/25/2021 11:31:00 AM,1.139,9/26/2021 10:26:00 AM,1.68,9/27/2021 11:42:00 AM,2.457,9/28/2021 10:41:00 AM,3.384
1_KO_controlb_j,1,J,11,KO,0,9/24/2021 10:56:00 AM,0.692,9/25/2021 11:31:00 AM,1.048,9/26/2021 10:26:00 AM,1.917,9/27/2021 11:42:00 AM,3.012,9/28/2021 10:41:00 AM,4.334
1_KO_controlb_j,1,J,12,KO,0,9/24/2021 10:56:00 AM,0.511,9/25/2021 11:31:00 AM,0.497,9/26/2021 10:26:00 AM,1.865,9/27/2021 11:42:00 AM,3.035,9/28/2021 10:41:00 AM,3.991
1_KO_controlb_j,1,J,13,KO,0,9/24/2021 10:56:00 AM,0.683,9/25/2021 11:31:00 AM,0.977,9/26/2021 10:26:00 AM,1.754,9/27/2021 11:42:00 AM,2.122,9/28/2021 10:41:00 AM,2.923
1_KO_controlb_j,1,J,14,KO,0,9/24/2021 10:56:00 AM,0.635,9/25/2021 11:31:00 AM,1.231,9/26/2021 10:26:00 AM,1.971,9/27/2021 11:42:00 AM,3.223,9/28/2021 10:41:00 AM,4.375
1_KO_controlb_j,1,J,15,KO,0,9/24/2021 10:56:00 AM,0.66,9/25/2021 11:31:00 AM,1.209,9/26/2021 10:26:00 AM,2.117,9/27/2021 11:42:00 AM,2.836,9/28/2021 10:41:00 AM,3.618
1_KO_controlb_j,1,J,16,KO,0,9/24/2021 10:56:00 AM,0.599,9/25/2021 11:31:00 AM,1.121,9/26/2021 10:26:00 AM,1.938,9/27/2021 11:42:00 AM,3.149,9/28/2021 10:41:00 AM,4.48
1_KO_controlb_j,1,J,17,KO,0,9/24/2021 10:56:00 AM,0.472,9/25/2021 11:31:00 AM,1.04,9/26/2021 10:26:00 AM,1.419,9/27/2021 11:42:00 AM,1.595,9/28/2021 10:41:00 AM,1.779
1_KO_controlb_j,1,J,18,KO,0,9/24/2021 10:56:00 AM,0.716,9/25/2021 11:31:00 AM,1.151,9/26/2021 10:26:00 AM,1.588,9/27/2021 11:42:00 AM,2.182,9/28/2021 10:41:00 AM,3.503
1_KO_controlb_j,1,J,19,KO,0,9/24/2021 10:56:00 AM,0.622,9/25/2021 11:31:00 AM,1.077,9/26/2021 10:26:00 AM,1.538,9/27/2021 11:42:00 AM,1.978,9/28/2021 10:41:00 AM,2.681
1_KO_controlb_j,1,J,20,KO,0,9/24/2021 10:56:00 AM,NG,9/25/2021 11:31:00 AM,0.545,9/26/2021 10:26:00 AM,1.446,9/27/2021 11:42:00 AM,2.209,9/28/2021 10:41:00 AM,3.063
1_KO_137.5_j,1,J,1,KO,137.5,9/24/2021 10:58:00 AM,NG,9/25/2021 11:32:00 AM,1.297,9/26/2021 10:26:00 AM,1.729,9/27/2021 11:42:00 AM,2.111,9/28/2021 10:42:00 AM,3.447
1_KO_137.5_j,1,J,2,KO,137.5,9/24/2021 10:58:00 AM,0.47,9/25/2021 11:32:00 AM,0.852,9/26/2021 10:26:00 AM,1.775,9/27/2021 11:42:00 AM,2.347,9/28/2021 10:42:00 AM,3.109
1_KO_137.5_j,1,J,3,KO,137.5,9/24/2021 10:58:00 AM,0.472,9/25/2021 11:32:00 AM,1.021,9/26/2021 10:26:00 AM,1.83,9/27/2021 11:42:00 AM,2.347,9/28/2021 10:42:00 AM,3.014
1_KO_137.5_j,1,J,4,KO,137.5,9/24/2021 10:58:00 AM,0.415,9/25/2021 11:32:00 AM,1.084,9/26/2021 10:26:00 AM,2.14,9/27/2021 11:42:00 AM,2.988,9/28/2021 10:42:00 AM,3.805
1_KO_137.5_j,1,J,5,KO,137.5,9/24/2021 10:58:00 AM,0.527,9/25/2021 11:32:00 AM,0.977,9/26/2021 10:26:00 AM,1.724,9/27/2021 11:42:00 AM,2.127,9/28/2021 10:42:00 AM,3.114
1_KO_137.5_j,1,J,6,KO,137.5,9/24/2021 10:58:00 AM,0.595,9/25/2021 11:32:00 AM,1.126,9/26/2021 10:26:00 AM,1.813,9/27/2021 11:42:00 AM,2.714,9/28/2021 10:42:00 AM,3.754
1_KO_137.5_j,1,J,7,KO,137.5,9/24/2021 10:58:00 AM,0.547,9/25/2021 11:32:00 AM,0.816,9/26/2021 10:26:00 AM,1.368,9/27/2021 11:42:00 AM,1.804,9/28/2021 10:42:00 AM,2.716
